,Date,Rainfall(mm),longitude,latitude,Flood,Location,
6051,02/09/2017,8.884303093,34.73340616,-0.453486619,0,#N/A,
6052,02/09/2017,8.251263618,34.92949821,-0.206162957,0,#N/A,
6053,02/09/2017,11.07371426,34.80859279,-0.579488831,0,#N/A,
6054,02/09/2017,3.942062616,34.29496188,-1.088005716,0,#N/A,
6055,02/09/2017,6.703930378,34.18118989,0.789089059,0,#N/A,
6056,02/09/2017,2.523804903,34.16751349,-0.546721803,0,#N/A,
6057,02/09/2017,5.537299633,34.70947811,-0.82685757,0,#N/A,
6058,02/09/2017,7.298272133,34.74104125,0.408738807,0,#N/A,
6059,02/09/2017,4.132877827,34.83441895,-0.111715421,0,#N/A,
6060,02/09/2017,13.5513382,34.47014756,0.355026574,0,#N/A,
6061,18/03/2012,3.169112682,34.47014756,0.355026574,0,#N/A,
6076,21/04/2018,0,34.47014756,0.355026574,0,#N/A,
6106,28/05/2020,6.688191891,34.47014756,0.355026574,0,#N/A,
6107,15/04/2018,43.38285065,34.86703055,0.560572991,0,#N/A,
6108,15/04/2018,22.33121872,34.13023931,-0.156918086,0,#N/A,
6109,15/04/2018,49.01832581,34.59165955,0.455656771,0,#N/A,
6110,15/04/2018,18.54700661,34.35742608,-0.495278195,0,#N/A,
6111,15/04/2018,23.54582405,34.73340616,-0.453486619,0,#N/A,
6112,15/04/2018,34.70472336,34.92949821,-0.206162957,0,#N/A,
6113,15/04/2018,32.38199997,34.80859279,-0.579488831,0,#N/A,
6114,15/04/2018,19.38949585,34.29496188,-1.088005716,0,#N/A,
6115,15/04/2018,21.77741432,34.18118989,0.789089059,0,#N/A,
6116,15/04/2018,16.21858406,34.16751349,-0.546721803,0,#N/A,
6117,15/04/2018,39.64921951,34.70947811,-0.82685757,0,#N/A,
6118,15/04/2018,37.20485306,34.74104125,0.408738807,0,#N/A,
6119,15/04/2018,29.96631432,34.83441895,-0.111715421,0,#N/A,
6120,15/04/2018,27.09801483,34.47014756,0.355026574,0,#N/A,
6122,06/06/2019,15.92682934,34.86703055,0.560572991,0,#N/A,
6123,06/06/2019,13.6369791,34.13023931,-0.156918086,0,#N/A,
6124,06/06/2019,9.657269478,34.59165955,0.455656771,0,#N/A,
6125,06/06/2019,10.46973324,34.35742608,-0.495278195,0,#N/A,
6126,06/06/2019,0,34.73340616,-0.453486619,0,#N/A,
6127,06/06/2019,0,34.92949821,-0.206162957,0,#N/A,
6128,06/06/2019,12.93940353,34.80859279,-0.579488831,0,#N/A,
6129,06/06/2019,0,34.29496188,-1.088005716,0,#N/A,
6130,06/06/2019,32.45241928,34.18118989,0.789089059,0,#N/A,
6131,06/06/2019,10.64615822,34.16751349,-0.546721803,0,#N/A,
6132,06/06/2019,0,34.70947811,-0.82685757,0,#N/A,
6133,06/06/2019,11.03489971,34.74104125,0.408738807,0,#N/A,
6134,06/06/2019,0,34.83441895,-0.111715421,0,#N/A,
6135,06/06/2019,15.94852829,34.47014756,0.355026574,0,#N/A,
6136,10/02/2015,0,34.47014756,0.355026574,0,#N/A,
6181,21/12/2017,0,34.47014756,0.355026574,0,#N/A,
6196,16/09/2013,0,34.47014756,0.355026574,0,#N/A,
6197,22/04/2015,6.149411201,34.86703055,0.560572991,0,#N/A,
6198,22/04/2015,16.04253387,34.13023931,-0.156918086,0,#N/A,
6199,22/04/2015,4.724580288,34.59165955,0.455656771,0,#N/A,
6200,22/04/2015,15.4202404,34.35742608,-0.495278195,0,#N/A,
6201,22/04/2015,22.31575966,34.73340616,-0.453486619,0,#N/A,
6202,22/04/2015,17.51789474,34.92949821,-0.206162957,0,#N/A,
6203,22/04/2015,15.24084663,34.80859279,-0.579488831,0,#N/A,
6204,22/04/2015,12.77416515,34.29496188,-1.088005716,0,#N/A,
6205,22/04/2015,11.53226662,34.18118989,0.789089059,0,#N/A,
6206,22/04/2015,17.52958107,34.16751349,-0.546721803,0,#N/A,
6207,22/04/2015,22.1981945,34.70947811,-0.82685757,0,#N/A,
6208,22/04/2015,5.789229393,34.74104125,0.408738807,0,#N/A,
6209,22/04/2015,11.22330952,34.83441895,-0.111715421,0,#N/A,
6210,22/04/2015,9.211767197,34.47014756,0.355026574,0,#N/A,
6211,15/03/2017,3.750316858,34.47014756,0.355026574,0,#N/A,
6226,24/12/2016,0,34.47014756,0.355026574,0,#N/A,
6241,04/01/2020,0,34.47014756,0.355026574,0,#N/A,
6257,25/06/2014,15.35612297,34.86703055,0.560572991,0,#N/A,
6258,25/06/2014,0,34.13023931,-0.156918086,0,#N/A,
6259,25/06/2014,0,34.59165955,0.455656771,0,#N/A,
6260,25/06/2014,0,34.35742608,-0.495278195,0,#N/A,
6261,25/06/2014,0,34.73340616,-0.453486619,0,#N/A,
6262,25/06/2014,0,34.92949821,-0.206162957,0,#N/A,
6263,25/06/2014,0,34.80859279,-0.579488831,0,#N/A,
6264,25/06/2014,0,34.29496188,-1.088005716,0,#N/A,
6265,25/06/2014,0,34.18118989,0.789089059,0,#N/A,
6266,25/06/2014,0,34.16751349,-0.546721803,0,#N/A,
6267,25/06/2014,0,34.70947811,-0.82685757,0,#N/A,
6268,25/06/2014,14.06344128,34.74104125,0.408738807,0,#N/A,
6269,25/06/2014,0,34.83441895,-0.111715421,0,#N/A,
6270,25/06/2014,0,34.47014756,0.355026574,0,#N/A,
6271,30/07/2013,8.392023087,34.47014756,0.355026574,0,#N/A,
6301,20/12/2017,0,34.47014756,0.355026574,0,#N/A,
6302,01/04/2018,7.705015182,34.86703055,0.560572991,0,#N/A,
6303,01/04/2018,4.871570587,34.13023931,-0.156918086,0,#N/A,
6304,01/04/2018,8.332479477,34.59165955,0.455656771,0,#N/A,
6305,01/04/2018,9.969514847,34.35742608,-0.495278195,0,#N/A,
6306,01/04/2018,0,34.73340616,-0.453486619,0,#N/A,
6307,01/04/2018,0,34.92949821,-0.206162957,0,#N/A,
6308,01/04/2018,12.78433514,34.80859279,-0.579488831,0,#N/A,
6309,01/04/2018,10.23073769,34.29496188,-1.088005716,0,#N/A,
6310,01/04/2018,4.584950447,34.18118989,0.789089059,0,#N/A,
6311,01/04/2018,4.687724113,34.16751349,-0.546721803,0,#N/A,
6312,01/04/2018,6.151007175,34.70947811,-0.82685757,0,#N/A,
6313,01/04/2018,9.364809036,34.74104125,0.408738807,0,#N/A,
6314,01/04/2018,0,34.83441895,-0.111715421,0,#N/A,
6315,01/04/2018,10.58542538,34.47014756,0.355026574,0,#N/A,
6316,25/10/2020,5.897771358,34.47014756,0.355026574,0,#N/A,
6331,31/10/2020,7.551891804,34.47014756,0.355026574,0,#N/A,
6332,12/06/2019,6.224964619,34.86703055,0.560572991,0,#N/A,
6333,12/06/2019,1.347695708,34.13023931,-0.156918086,0,#N/A,
6334,12/06/2019,6.654434681,34.59165955,0.455656771,0,#N/A,
6335,12/06/2019,3.519316673,34.35742608,-0.495278195,0,#N/A,
6336,12/06/2019,4.408068657,34.73340616,-0.453486619,0,#N/A,
6337,12/06/2019,3.494886875,34.92949821,-0.206162957,0,#N/A,
6338,12/06/2019,6.062703609,34.80859279,-0.579488831,0,#N/A,
6339,12/06/2019,1.87946105,34.29496188,-1.088005716,0,#N/A,
6340,12/06/2019,5.343677521,34.18118989,0.789089059,0,#N/A,
6341,12/06/2019,2.186131239,34.16751349,-0.546721803,0,#N/A,
6342,12/06/2019,2.290965319,34.70947811,-0.82685757,0,#N/A,
6343,12/06/2019,7.909394741,34.74104125,0.408738807,0,#N/A,
6344,12/06/2019,2.781938791,34.83441895,-0.111715421,0,#N/A,
6345,12/06/2019,9.017936707,34.47014756,0.355026574,0,#N/A,
6361,16/10/2013,0,34.47014756,0.355026574,0,#N/A,
6377,26/10/2012,9.388299942,34.86703055,0.560572991,0,#N/A,
6378,26/10/2012,0,34.13023931,-0.156918086,0,#N/A,
6379,26/10/2012,7.681913853,34.59165955,0.455656771,0,#N/A,
6380,26/10/2012,4.255800247,34.35742608,-0.495278195,0,#N/A,
6381,26/10/2012,10.24750233,34.73340616,-0.453486619,0,#N/A,
6382,26/10/2012,10.52257061,34.92949821,-0.206162957,0,#N/A,
6383,26/10/2012,7.729364395,34.80859279,-0.579488831,0,#N/A,
6384,26/10/2012,4.61869669,34.29496188,-1.088005716,0,#N/A,
6385,26/10/2012,7.306507587,34.18118989,0.789089059,0,#N/A,
6386,26/10/2012,0,34.16751349,-0.546721803,0,#N/A,
6387,26/10/2012,12.22169971,34.70947811,-0.82685757,0,#N/A,
6388,26/10/2012,9.26196003,34.74104125,0.408738807,0,#N/A,
6389,26/10/2012,12.62796116,34.83441895,-0.111715421,0,#N/A,
6390,26/10/2012,7.360740185,34.47014756,0.355026574,0,#N/A,
6406,04/06/2014,15.53297615,34.47014756,0.355026574,0,#N/A,
6407,07/08/2015,5.933374405,34.86703055,0.560572991,0,#N/A,
6408,07/08/2015,0,34.13023931,-0.156918086,0,#N/A,
6409,07/08/2015,0,34.59165955,0.455656771,0,#N/A,
6410,07/08/2015,0,34.35742608,-0.495278195,0,#N/A,
6411,07/08/2015,0,34.73340616,-0.453486619,0,#N/A,
6412,07/08/2015,0,34.92949821,-0.206162957,0,#N/A,
6413,07/08/2015,6.951785564,34.80859279,-0.579488831,0,#N/A,
6414,07/08/2015,0,34.29496188,-1.088005716,0,#N/A,
6415,07/08/2015,0,34.18118989,0.789089059,0,#N/A,
6416,07/08/2015,0,34.16751349,-0.546721803,0,#N/A,
6417,07/08/2015,0,34.70947811,-0.82685757,0,#N/A,
6418,07/08/2015,0,34.74104125,0.408738807,0,#N/A,
6419,07/08/2015,0,34.83441895,-0.111715421,0,#N/A,
6420,07/08/2015,0,34.47014756,0.355026574,0,#N/A,
6436,25/03/2012,0,34.47014756,0.355026574,0,#N/A,
6466,30/09/2020,8.52408123,34.47014756,0.355026574,0,#N/A,
6467,30/08/2018,9.227585793,34.86703055,0.560572991,0,#N/A,
6468,30/08/2018,0,34.13023931,-0.156918086,0,#N/A,
6469,30/08/2018,0,34.59165955,0.455656771,0,#N/A,
6470,30/08/2018,3.346980333,34.35742608,-0.495278195,0,#N/A,
6471,30/08/2018,6.861604214,34.73340616,-0.453486619,0,#N/A,
6472,30/08/2018,0,34.92949821,-0.206162957,0,#N/A,
6473,30/08/2018,17.19150543,34.80859279,-0.579488831,0,#N/A,
6474,30/08/2018,0,34.29496188,-1.088005716,0,#N/A,
6475,30/08/2018,0,34.18118989,0.789089059,0,#N/A,
6476,30/08/2018,0,34.16751349,-0.546721803,0,#N/A,
6477,30/08/2018,20.34666824,34.70947811,-0.82685757,0,#N/A,
6478,30/08/2018,0,34.74104125,0.408738807,0,#N/A,
6479,30/08/2018,0,34.83441895,-0.111715421,0,#N/A,
6480,30/08/2018,0,34.47014756,0.355026574,0,#N/A,
6481,10/04/2014,0,34.47014756,0.355026574,0,#N/A,
6497,24/08/2018,11.7493,34.86703055,0.560572991,0,#N/A,
6498,24/08/2018,8.726977348,34.13023931,-0.156918086,0,#N/A,
6499,24/08/2018,9.77157402,34.59165955,0.455656771,0,#N/A,
6500,24/08/2018,6.934853554,34.35742608,-0.495278195,0,#N/A,
6501,24/08/2018,13.08590317,34.73340616,-0.453486619,0,#N/A,
6502,24/08/2018,5.755355835,34.92949821,-0.206162957,0,#N/A,
6503,24/08/2018,7.357529163,34.80859279,-0.579488831,0,#N/A,
6504,24/08/2018,9.146131516,34.29496188,-1.088005716,0,#N/A,
6505,24/08/2018,5.574347019,34.18118989,0.789089059,0,#N/A,
6506,24/08/2018,4.946732044,34.16751349,-0.546721803,0,#N/A,
6507,24/08/2018,13.27301884,34.70947811,-0.82685757,0,#N/A,
6508,24/08/2018,14.74883652,34.74104125,0.408738807,0,#N/A,
6509,24/08/2018,5.849288464,34.83441895,-0.111715421,0,#N/A,
6510,24/08/2018,12.22593689,34.47014756,0.355026574,0,#N/A,
6511,10/05/2017,14.65457439,34.47014756,0.355026574,0,#N/A,
6527,21/12/2013,0,34.86703055,0.560572991,0,#N/A,
6528,21/12/2013,0,34.13023931,-0.156918086,0,#N/A,
6529,21/12/2013,0,34.59165955,0.455656771,0,#N/A,
6530,21/12/2013,0,34.35742608,-0.495278195,0,#N/A,
6531,21/12/2013,0,34.73340616,-0.453486619,0,#N/A,
6532,21/12/2013,0,34.92949821,-0.206162957,0,#N/A,
6533,21/12/2013,0,34.80859279,-0.579488831,0,#N/A,
6534,21/12/2013,0,34.29496188,-1.088005716,0,#N/A,
6535,21/12/2013,0,34.18118989,0.789089059,0,#N/A,
6536,21/12/2013,0,34.16751349,-0.546721803,0,#N/A,
6537,21/12/2013,0,34.70947811,-0.82685757,0,#N/A,
6538,21/12/2013,0,34.74104125,0.408738807,0,#N/A,
6539,21/12/2013,0,34.83441895,-0.111715421,0,#N/A,
6540,21/12/2013,0,34.47014756,0.355026574,0,#N/A,
6542,08/07/2016,0,34.86703055,0.560572991,0,#N/A,
6543,08/07/2016,0,34.13023931,-0.156918086,0,#N/A,
6544,08/07/2016,0,34.59165955,0.455656771,0,#N/A,
6545,08/07/2016,0,34.35742608,-0.495278195,0,#N/A,
6546,08/07/2016,0,34.73340616,-0.453486619,0,#N/A,
6547,08/07/2016,0,34.92949821,-0.206162957,0,#N/A,
6548,08/07/2016,0,34.80859279,-0.579488831,0,#N/A,
6549,08/07/2016,0,34.29496188,-1.088005716,0,#N/A,
6550,08/07/2016,0,34.18118989,0.789089059,0,#N/A,
6551,08/07/2016,0,34.16751349,-0.546721803,0,#N/A,
6552,08/07/2016,0,34.70947811,-0.82685757,0,#N/A,
6553,08/07/2016,0,34.74104125,0.408738807,0,#N/A,
6554,08/07/2016,0,34.83441895,-0.111715421,0,#N/A,
6555,08/07/2016,0,34.47014756,0.355026574,0,#N/A,
6557,13/08/2015,7.060301781,34.86703055,0.560572991,0,#N/A,
6558,13/08/2015,0,34.13023931,-0.156918086,0,#N/A,
6559,13/08/2015,5.207582951,34.59165955,0.455656771,0,#N/A,
6560,13/08/2015,8.195472717,34.35742608,-0.495278195,0,#N/A,
6561,13/08/2015,0,34.73340616,-0.453486619,0,#N/A,
6562,13/08/2015,0,34.92949821,-0.206162957,0,#N/A,
6563,13/08/2015,0,34.80859279,-0.579488831,0,#N/A,
6564,13/08/2015,0,34.29496188,-1.088005716,0,#N/A,
6565,13/08/2015,6.030605316,34.18118989,0.789089059,0,#N/A,
6566,13/08/2015,4.487710953,34.16751349,-0.546721803,0,#N/A,
6567,13/08/2015,4.23487854,34.70947811,-0.82685757,0,#N/A,
6568,13/08/2015,5.903382778,34.74104125,0.408738807,0,#N/A,
6569,13/08/2015,0,34.83441895,-0.111715421,0,#N/A,
6570,13/08/2015,5.195543289,34.47014756,0.355026574,0,#N/A,
6571,01/05/2016,7.698211193,34.47014756,0.355026574,0,#N/A,
6586,31/01/2012,0,34.47014756,0.355026574,0,#N/A,
6587,22/07/2020,0,34.86703055,0.560572991,0,#N/A,
6588,22/07/2020,0,34.13023931,-0.156918086,0,#N/A,
6589,22/07/2020,0,34.59165955,0.455656771,0,#N/A,
6590,22/07/2020,0,34.35742608,-0.495278195,0,#N/A,
6591,22/07/2020,0,34.73340616,-0.453486619,0,#N/A,
6592,22/07/2020,6.480136871,34.92949821,-0.206162957,0,#N/A,
6593,22/07/2020,0,34.80859279,-0.579488831,0,#N/A,
6594,22/07/2020,0,34.29496188,-1.088005716,0,#N/A,
6595,22/07/2020,0,34.18118989,0.789089059,0,#N/A,
6596,22/07/2020,0,34.16751349,-0.546721803,0,#N/A,
6597,22/07/2020,0,34.70947811,-0.82685757,0,#N/A,
6598,22/07/2020,0,34.74104125,0.408738807,0,#N/A,
6599,22/07/2020,6.802440643,34.83441895,-0.111715421,0,#N/A,
6600,22/07/2020,0,34.47014756,0.355026574,0,#N/A,
6601,03/05/2020,9.349281311,34.47014756,0.355026574,0,#N/A,
6617,20/07/2016,0,34.86703055,0.560572991,0,#N/A,
6618,20/07/2016,0,34.13023931,-0.156918086,0,#N/A,
6619,20/07/2016,0,34.59165955,0.455656771,0,#N/A,
6620,20/07/2016,0,34.35742608,-0.495278195,0,#N/A,
6621,20/07/2016,0,34.73340616,-0.453486619,0,#N/A,
6622,20/07/2016,0,34.92949821,-0.206162957,0,#N/A,
6623,20/07/2016,0,34.80859279,-0.579488831,0,#N/A,
6624,20/07/2016,0,34.29496188,-1.088005716,0,#N/A,
6625,20/07/2016,0,34.18118989,0.789089059,0,#N/A,
6626,20/07/2016,0,34.16751349,-0.546721803,0,#N/A,
6627,20/07/2016,0,34.70947811,-0.82685757,0,#N/A,
6628,20/07/2016,0,34.74104125,0.408738807,0,#N/A,
6629,20/07/2016,18.01042938,34.83441895,-0.111715421,0,#N/A,
6630,20/07/2016,0,34.47014756,0.355026574,0,#N/A,
6631,04/09/2012,0,34.47014756,0.355026574,0,#N/A,
6632,09/12/2013,0,34.86703055,0.560572991,0,#N/A,
6633,09/12/2013,0,34.13023931,-0.156918086,0,#N/A,
6634,09/12/2013,4.390734673,34.59165955,0.455656771,0,#N/A,
6635,09/12/2013,0,34.35742608,-0.495278195,0,#N/A,
6636,09/12/2013,0,34.73340616,-0.453486619,0,#N/A,
6637,09/12/2013,0,34.92949821,-0.206162957,0,#N/A,
6638,09/12/2013,0,34.80859279,-0.579488831,0,#N/A,
6639,09/12/2013,0,34.29496188,-1.088005716,0,#N/A,
6640,09/12/2013,0,34.18118989,0.789089059,0,#N/A,
6641,09/12/2013,0,34.16751349,-0.546721803,0,#N/A,
6642,09/12/2013,0,34.70947811,-0.82685757,0,#N/A,
6643,09/12/2013,0,34.74104125,0.408738807,0,#N/A,
6644,09/12/2013,0,34.83441895,-0.111715421,0,#N/A,
6645,09/12/2013,0,34.47014756,0.355026574,0,#N/A,
6646,19/10/2016,9.602624893,34.47014756,0.355026574,0,#N/A,
6661,25/10/2016,4.395528793,34.47014756,0.355026574,0,#N/A,
6662,17/01/2013,0,34.86703055,0.560572991,0,#N/A,
6663,17/01/2013,0,34.13023931,-0.156918086,0,#N/A,
6664,17/01/2013,0,34.59165955,0.455656771,0,#N/A,
6665,17/01/2013,0,34.35742608,-0.495278195,0,#N/A,
6666,17/01/2013,0,34.73340616,-0.453486619,0,#N/A,
6667,17/01/2013,0,34.92949821,-0.206162957,0,#N/A,
6668,17/01/2013,0,34.80859279,-0.579488831,0,#N/A,
6669,17/01/2013,2.063499451,34.29496188,-1.088005716,0,#N/A,
6670,17/01/2013,0,34.18118989,0.789089059,0,#N/A,
6671,17/01/2013,0,34.16751349,-0.546721803,0,#N/A,
6672,17/01/2013,0,34.70947811,-0.82685757,0,#N/A,
6673,17/01/2013,0,34.74104125,0.408738807,0,#N/A,
6674,17/01/2013,0,34.83441895,-0.111715421,0,#N/A,
6675,17/01/2013,0,34.47014756,0.355026574,0,#N/A,
6676,21/02/2019,10.03448963,34.47014756,0.355026574,0,#N/A,
6677,04/03/2012,0,34.86703055,0.560572991,0,#N/A,
6678,04/03/2012,4.968091011,34.13023931,-0.156918086,0,#N/A,
6679,04/03/2012,5.786131859,34.59165955,0.455656771,0,#N/A,
6680,04/03/2012,11.05212021,34.35742608,-0.495278195,0,#N/A,
6681,04/03/2012,18.85075951,34.73340616,-0.453486619,0,#N/A,
6682,04/03/2012,16.26082611,34.92949821,-0.206162957,0,#N/A,
6683,04/03/2012,22.64192009,34.80859279,-0.579488831,0,#N/A,
6684,04/03/2012,3.972033739,34.29496188,-1.088005716,0,#N/A,
6685,04/03/2012,5.943143368,34.18118989,0.789089059,0,#N/A,
6686,04/03/2012,6.622412682,34.16751349,-0.546721803,0,#N/A,
6687,04/03/2012,20.27466202,34.70947811,-0.82685757,0,#N/A,
6688,04/03/2012,8.486494064,34.74104125,0.408738807,0,#N/A,
6689,04/03/2012,17.26867294,34.83441895,-0.111715421,0,#N/A,
6690,04/03/2012,9.040610313,34.47014756,0.355026574,0,#N/A,
6736,06/01/2020,6.616472721,34.47014756,0.355026574,0,#N/A,
6751,03/03/2017,6.645314217,34.47014756,0.355026574,0,#N/A,
6781,03/02/2014,0,34.47014756,0.355026574,0,#N/A,
6797,18/08/2018,3.967672586,34.86703055,0.560572991,0,#N/A,
6798,18/08/2018,1.155130148,34.13023931,-0.156918086,0,#N/A,
6799,18/08/2018,3.033782005,34.59165955,0.455656771,0,#N/A,
6800,18/08/2018,1.119764805,34.35742608,-0.495278195,0,#N/A,
6801,18/08/2018,1.972188473,34.73340616,-0.453486619,0,#N/A,
6802,18/08/2018,1.763550878,34.92949821,-0.206162957,0,#N/A,
6803,18/08/2018,2.092912912,34.80859279,-0.579488831,0,#N/A,
6804,18/08/2018,0.137340859,34.29496188,-1.088005716,0,#N/A,
6805,18/08/2018,2.46542716,34.18118989,0.789089059,0,#N/A,
6806,18/08/2018,0.405095816,34.16751349,-0.546721803,0,#N/A,
6807,18/08/2018,1.67352128,34.70947811,-0.82685757,0,#N/A,
6808,18/08/2018,3.840373516,34.74104125,0.408738807,0,#N/A,
6809,18/08/2018,2.17843008,34.83441895,-0.111715421,0,#N/A,
6810,18/08/2018,2.540992498,34.47014756,0.355026574,0,#N/A,
6827,27/05/2017,12.88133621,34.86703055,0.560572991,0,#N/A,
6828,27/05/2017,0,34.13023931,-0.156918086,0,#N/A,
6829,27/05/2017,15.21592999,34.59165955,0.455656771,0,#N/A,
6830,27/05/2017,0,34.35742608,-0.495278195,0,#N/A,
6831,27/05/2017,0,34.73340616,-0.453486619,0,#N/A,
6832,27/05/2017,0,34.92949821,-0.206162957,0,#N/A,
6833,27/05/2017,0,34.80859279,-0.579488831,0,#N/A,
6834,27/05/2017,0,34.29496188,-1.088005716,0,#N/A,
6835,27/05/2017,17.89179993,34.18118989,0.789089059,0,#N/A,
6836,27/05/2017,0,34.16751349,-0.546721803,0,#N/A,
6837,27/05/2017,23.40391159,34.70947811,-0.82685757,0,#N/A,
6838,27/05/2017,10.87370682,34.74104125,0.408738807,0,#N/A,
6839,27/05/2017,9.066870689,34.83441895,-0.111715421,0,#N/A,
6840,27/05/2017,9.669489861,34.47014756,0.355026574,0,#N/A,
6842,03/01/2013,0,34.86703055,0.560572991,0,#N/A,
6843,03/01/2013,0,34.13023931,-0.156918086,0,#N/A,
6844,03/01/2013,0,34.59165955,0.455656771,0,#N/A,
6845,03/01/2013,0,34.35742608,-0.495278195,0,#N/A,
6846,03/01/2013,0,34.73340616,-0.453486619,0,#N/A,
6847,03/01/2013,0,34.92949821,-0.206162957,0,#N/A,
6848,03/01/2013,0,34.80859279,-0.579488831,0,#N/A,
6849,03/01/2013,0,34.29496188,-1.088005716,0,#N/A,
6850,03/01/2013,0,34.18118989,0.789089059,0,#N/A,
6851,03/01/2013,0,34.16751349,-0.546721803,0,#N/A,
6852,03/01/2013,0,34.70947811,-0.82685757,0,#N/A,
6853,03/01/2013,0,34.74104125,0.408738807,0,#N/A,
6854,03/01/2013,0,34.83441895,-0.111715421,0,#N/A,
6855,03/01/2013,0,34.47014756,0.355026574,0,#N/A,
6856,01/10/2013,0,34.47014756,0.355026574,0,#N/A,
6857,10/03/2012,0,34.86703055,0.560572991,0,#N/A,
6858,10/03/2012,0,34.13023931,-0.156918086,0,#N/A,
6859,10/03/2012,0,34.59165955,0.455656771,0,#N/A,
6860,10/03/2012,0,34.35742608,-0.495278195,0,#N/A,
6861,10/03/2012,0,34.73340616,-0.453486619,0,#N/A,
6862,10/03/2012,0,34.92949821,-0.206162957,0,#N/A,
6863,10/03/2012,0,34.80859279,-0.579488831,0,#N/A,
6864,10/03/2012,0,34.29496188,-1.088005716,0,#N/A,
6865,10/03/2012,0,34.18118989,0.789089059,0,#N/A,
6866,10/03/2012,0,34.16751349,-0.546721803,0,#N/A,
6867,10/03/2012,0,34.70947811,-0.82685757,0,#N/A,
6868,10/03/2012,0,34.74104125,0.408738807,0,#N/A,
6869,10/03/2012,0,34.83441895,-0.111715421,0,#N/A,
6870,10/03/2012,0,34.47014756,0.355026574,0,#N/A,
6872,07/09/2016,0,34.86703055,0.560572991,0,#N/A,
6873,07/09/2016,0,34.13023931,-0.156918086,0,#N/A,
6874,07/09/2016,8.129720688,34.59165955,0.455656771,0,#N/A,
6875,07/09/2016,0,34.35742608,-0.495278195,0,#N/A,
6876,07/09/2016,0,34.73340616,-0.453486619,0,#N/A,
6877,07/09/2016,0,34.92949821,-0.206162957,0,#N/A,
6878,07/09/2016,0,34.80859279,-0.579488831,0,#N/A,
6879,07/09/2016,0,34.29496188,-1.088005716,0,#N/A,
6880,07/09/2016,5.63487196,34.18118989,0.789089059,0,#N/A,
6881,07/09/2016,9.522391319,34.16751349,-0.546721803,0,#N/A,
6882,07/09/2016,0,34.70947811,-0.82685757,0,#N/A,
6883,07/09/2016,0,34.74104125,0.408738807,0,#N/A,
6884,07/09/2016,0,34.83441895,-0.111715421,0,#N/A,
6885,07/09/2016,6.401037693,34.47014756,0.355026574,0,#N/A,
6901,30/06/2019,0,34.47014756,0.355026574,0,#N/A,
6931,04/10/2012,8.878716469,34.47014756,0.355026574,0,#N/A,
6961,27/09/2020,8.52408123,34.47014756,0.355026574,0,#N/A,
6962,13/09/2016,0,34.86703055,0.560572991,0,#N/A,
6963,13/09/2016,0,34.13023931,-0.156918086,0,#N/A,
6964,13/09/2016,0,34.59165955,0.455656771,0,#N/A,
6965,13/09/2016,0,34.35742608,-0.495278195,0,#N/A,
6966,13/09/2016,0,34.73340616,-0.453486619,0,#N/A,
6967,13/09/2016,0,34.92949821,-0.206162957,0,#N/A,
6968,13/09/2016,0,34.80859279,-0.579488831,0,#N/A,
6969,13/09/2016,0,34.29496188,-1.088005716,0,#N/A,
6970,13/09/2016,0,34.18118989,0.789089059,0,#N/A,
6971,13/09/2016,0,34.16751349,-0.546721803,0,#N/A,
6972,13/09/2016,0,34.70947811,-0.82685757,0,#N/A,
6973,13/09/2016,0,34.74104125,0.408738807,0,#N/A,
6974,13/09/2016,0,34.83441895,-0.111715421,0,#N/A,
6975,13/09/2016,0,34.47014756,0.355026574,0,#N/A,
6977,08/06/2015,0,34.86703055,0.560572991,0,#N/A,
6978,08/06/2015,8.832281113,34.13023931,-0.156918086,0,#N/A,
6979,08/06/2015,13.23473549,34.59165955,0.455656771,0,#N/A,
6980,08/06/2015,12.1139164,34.35742608,-0.495278195,0,#N/A,
6981,08/06/2015,21.6757946,34.73340616,-0.453486619,0,#N/A,
6982,08/06/2015,0,34.92949821,-0.206162957,0,#N/A,
6983,08/06/2015,8.927962303,34.80859279,-0.579488831,0,#N/A,
6984,08/06/2015,7.791862965,34.29496188,-1.088005716,0,#N/A,
6985,08/06/2015,8.367212296,34.18118989,0.789089059,0,#N/A,
6986,08/06/2015,11.64933014,34.16751349,-0.546721803,0,#N/A,
6987,08/06/2015,11.44339561,34.70947811,-0.82685757,0,#N/A,
6988,08/06/2015,0,34.74104125,0.408738807,0,#N/A,
6989,08/06/2015,0,34.83441895,-0.111715421,0,#N/A,
6990,08/06/2015,0,34.47014756,0.355026574,0,#N/A,
6991,22/04/2019,13.49303913,34.47014756,0.355026574,0,#N/A,
6992,11/09/2020,0,34.86703055,0.560572991,0,#N/A,
6993,11/09/2020,5.079856396,34.13023931,-0.156918086,0,#N/A,
6994,11/09/2020,15.41412067,34.59165955,0.455656771,0,#N/A,
6995,11/09/2020,0,34.35742608,-0.495278195,0,#N/A,
6996,11/09/2020,0,34.73340616,-0.453486619,0,#N/A,
6997,11/09/2020,0,34.92949821,-0.206162957,0,#N/A,
6998,11/09/2020,0,34.80859279,-0.579488831,0,#N/A,
6999,11/09/2020,5.157096863,34.29496188,-1.088005716,0,#N/A,
7000,11/09/2020,0,34.18118989,0.789089059,0,#N/A,
7001,11/09/2020,6.777098179,34.16751349,-0.546721803,0,#N/A,
7002,11/09/2020,0,34.70947811,-0.82685757,0,#N/A,
